message_id,text,intent_label,sentiment,urgency_level,classification_confidence,channel,language,word_count,response_time_hours,is_resolved,csat_score,processed_text,sentiment_scores,sentiment_compound,sentiment_label
MSG-1522,The Silver screen on my DroneFlyer Mini keeps flickering randomly.,technical_issue,negative,high,0.816,live_chat,en,10,12.6,False,,the silver screen on my droneflyer mini keep flicker randomly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1523,Absolutely love my new TabletX 12! Best purchase I've made in 15 months.,feedback_positive,positive,low,0.738,social_media,en,13,15.8,True,5.0,absolutely love my new tabletx 12 good purchase I ve make in 15 month,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8746}",0.8746,Positive
MSG-1524,Bluetooth pairing fails between AirBuds Max and my other devices.,technical_issue,negative,high,0.81,phone,en,10,45.8,True,3.0,bluetooth pair fail between airbuds max and my other device,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
MSG-1525,Your GamePass Pro has been down for 29 hours and I can't access my account.,complaint,negative,high,0.879,live_chat,de,15,71.2,True,1.0,your gamepass pro have be down for 29 hour and I can not access my account,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1526,The CloudCam 360 app crashes every time I open DataVault.,technical_issue,negative,high,0.855,live_chat,es,10,14.6,False,,the cloudcam 360 app crash every time I open datavault,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1527,Can you tell me if the FitBand Ultra is compatible with GamePass Pro?,inquiry,neutral,medium,0.861,social_media,en,13,70.4,True,3.0,can you tell I if the fitband ultra be compatible with gamepass pro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1528,What payment methods do you accept for PowerBank Titan?,inquiry,neutral,low,0.807,phone,de,9,31.9,True,3.0,what payment method do you accept for powerbank titan,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",0.3818,Positive
MSG-1529,Please refund the $143.00 charged for FitBand Ultra order #32764.,request,neutral,medium,0.784,in_app,en,10,5.7,False,,please refund the 14300 charge for fitband ultra order 32764,"{'neg': 0.149, 'neu': 0.661, 'pos': 0.19, 'compound': 0.128}",0.128,Positive
MSG-1530,The E-Reader Glow exceeded my expectations. Great value for $195.00.,feedback_positive,positive,low,0.841,social_media,pt,10,45.8,True,5.0,the ereader glow exceed my expectation great value for 19500,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7579}",0.7579,Positive
MSG-1531,Please refund the $497.00 charged for PowerBank Titan order #65403.,request,neutral,medium,0.925,in_app,fr,10,59.0,False,,please refund the 49700 charge for powerbank titan order 65403,"{'neg': 0.149, 'neu': 0.661, 'pos': 0.19, 'compound': 0.128}",0.128,Positive
MSG-1532,The quality of TabletX 12 has gone downhill. Very disappointed.,complaint,negative,high,0.823,live_chat,en,10,22.1,True,3.0,the quality of tabletx 12 have go downhill very disappointed,"{'neg': 0.274, 'neu': 0.726, 'pos': 0.0, 'compound': -0.5256}",-0.5256,Negative
MSG-1533,GPS accuracy on my LaptopAir M3 is off by 9 meters.,technical_issue,negative,high,0.723,live_chat,en,11,36.1,True,3.0,gps accuracy on my laptopair m3 be off by 9 meter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1534,Delete my account and all associated FitTrack AI data.,request,neutral,high,0.824,email,en,9,40.8,True,5.0,delete my account and all associate fittrack ai datum,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1535,Fastest delivery ever! Got my SmartLock V2 in just 45 days.,feedback_positive,positive,low,0.849,live_chat,en,11,66.4,True,5.0,fast delivery ever get my smartlock v2 in just 45 day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1536,I was charged $165.00 twice for the same CloudCam 360. Fix this immediately.,complaint,negative,high,0.723,in_app,en,13,55.5,False,,I be charge 16500 twice for the same cloudcam 360 fix this immediately,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.2023}",-0.2023,Negative
MSG-1537,Apply the promo code SAVE59 to my Portable Monitor order.,request,neutral,high,0.855,social_media,en,10,38.4,False,,apply the promo code save59 to my portable monitor order,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1538,My E-Reader Glow battery drains in 7 hours even in standby mode.,technical_issue,negative,high,0.971,social_media,en,12,28.7,True,1.0,my ereader glow battery drain in 7 hour even in standby mode,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1539,What's the warranty period for the SmartWatch Pro?,inquiry,neutral,medium,0.766,social_media,fr,8,27.0,True,4.0,what s the warranty period for the smartwatch pro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1540,I need to change the shipping address for my SmartLock V2 order.,request,neutral,medium,0.938,email,en,12,13.9,False,,I need to change the shipping address for my smartlock v2 order,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1541,Apply the promo code SAVE19 to my AirBuds Max order.,request,neutral,high,0.728,email,es,10,17.0,False,,apply the promo code save19 to my airbuds max order,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1542,I've been waiting 43 days for my SmartWatch Pro and it still hasn't arrived.,complaint,negative,high,0.821,in_app,en,14,37.5,True,3.0,I ve be wait 43 day for my smartwatch pro and it still have not arrive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1543,I want to upgrade my DroneFlyer Mini to the premium version.,request,neutral,medium,0.822,social_media,fr,11,4.2,True,4.0,I want to upgrade my droneflyer mini to the premium version,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}",0.0772,Positive
MSG-1544,I've been waiting 2 days for my LaptopAir M3 and it still hasn't arrived.,complaint,negative,medium,0.842,live_chat,es,14,49.4,False,,I ve be wait 2 day for my laptopair m3 and it still have not arrive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1545,The VR Headset Plus overheats when running DataVault for more than 41 minutes.,technical_issue,negative,critical,0.982,social_media,en,13,53.0,False,,the vr headset plus overheat when run datavault for more than 41 minute,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1546,Is LaptopAir M3 eligible for the current promotion?,inquiry,neutral,medium,0.799,email,fr,8,14.1,True,3.0,be laptopair m3 eligible for the current promotion,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1547,What's the warranty period for the Smart Thermostat?,inquiry,neutral,low,0.85,phone,en,8,39.0,True,4.0,what s the warranty period for the smart thermostat,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",0.4019,Positive
MSG-1548,What's the return policy for AirBuds Max purchased 11 days ago?,inquiry,neutral,medium,0.9,live_chat,en,11,68.5,True,4.0,what s the return policy for airbuds max purchase 11 day ago,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1549,Bluetooth pairing fails between AirBuds Max and my other devices.,technical_issue,negative,critical,0.966,social_media,fr,10,53.5,False,,bluetooth pair fail between airbuds max and my other device,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
MSG-1550,The Smart Thermostat overheats when running DataVault for more than 17 minutes.,technical_issue,negative,high,0.92,email,es,12,67.5,True,3.0,the smart thermostat overheat when run datavault for more than 17 minute,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",0.4019,Positive
MSG-1551,The Robot Vacuum X exceeded my expectations. Great value for $769.00.,feedback_positive,positive,low,0.771,in_app,de,11,28.0,True,5.0,the robot vacuum x exceed my expectation great value for 76900,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7579}",0.7579,Positive
MSG-1552,Fastest delivery ever! Got my Smart Thermostat in just 43 days.,feedback_positive,positive,low,0.865,phone,en,11,33.2,True,5.0,fast delivery ever get my smart thermostat in just 43 day,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.4574}",0.4574,Positive
MSG-1553,Switched to your LaptopAir M3 from a competitor and couldn't be happier.,feedback_positive,positive,low,0.806,email,pt,12,36.2,True,4.0,switch to your laptopair m3 from a competitor and could not be happy,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.4168}",-0.4168,Negative
MSG-1554,Great customer support experience regarding my LaptopAir M3. Issue resolved in 19 minutes.,feedback_positive,positive,low,0.949,live_chat,en,13,67.3,True,5.0,great customer support experience regard my laptopair m3 issue resolve in 19 minute,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.8176}",0.8176,Positive
MSG-1555,I was charged $849.00 twice for the same Robot Vacuum X. Fix this immediately.,complaint,negative,high,0.834,phone,es,14,34.1,True,3.0,I be charge 84900 twice for the same robot vacuum x fix this immediately,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2023}",-0.2023,Negative
MSG-1556,Please refund the $960.00 charged for SmartLock V2 order #81828.,request,neutral,high,0.807,email,en,10,57.0,True,4.0,please refund the 96000 charge for smartlock v2 order 81828,"{'neg': 0.149, 'neu': 0.661, 'pos': 0.19, 'compound': 0.128}",0.128,Positive
MSG-1557,I need to change the shipping address for my DroneFlyer Mini order.,request,neutral,medium,0.919,live_chat,en,12,0.8,True,4.0,I need to change the shipping address for my droneflyer mini order,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1558,Delete my account and all associated StreamMax data.,request,neutral,medium,0.896,email,de,8,42.8,True,5.0,delete my account and all associate streammax datum,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1559,Can you tell me if the AirBuds Max is compatible with DataVault?,inquiry,neutral,low,0.93,phone,en,12,62.3,False,,can you tell I if the airbuds max be compatible with datavault,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1560,Been a loyal customer for 8 years. PowerBank Titan quality never disappoints.,feedback_positive,positive,low,0.726,in_app,en,12,41.3,True,5.0,be a loyal customer for 8 year powerbank titan quality never disappoint,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.6467}",0.6467,Positive
MSG-1561,Your GamePass Pro team was incredibly helpful with my Smart Thermostat setup.,feedback_positive,positive,low,0.808,live_chat,en,12,51.4,True,5.0,your gamepass pro team be incredibly helpful with my smart thermostat setup,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.6997}",0.6997,Positive
MSG-1562,I'd like to cancel my MusicStream subscription effective immediately.,request,neutral,medium,0.866,in_app,pt,9,59.0,True,4.0,I d like to cancel my musicstream subscription effective immediately,"{'neg': 0.147, 'neu': 0.441, 'pos': 0.412, 'compound': 0.5574}",0.5574,Positive
MSG-1563,I was charged $583.00 twice for the same Robot Vacuum X. Fix this immediately.,complaint,negative,high,0.875,email,en,14,47.0,True,3.0,I be charge 58300 twice for the same robot vacuum x fix this immediately,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2023}",-0.2023,Negative
MSG-1564,Absolutely love my new AirBuds Max! Best purchase I've made in 20 months.,feedback_positive,positive,low,0.801,email,en,13,68.1,True,5.0,absolutely love my new airbuds max good purchase I ve make in 20 month,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8746}",0.8746,Positive
MSG-1565,Bluetooth pairing fails between HomeHub Speaker and my other devices.,technical_issue,negative,critical,0.777,in_app,de,10,7.2,True,2.0,bluetooth pair fail between homehub speaker and my other device,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
MSG-1566,The HomeHub Speaker I received is completely different from what was advertised.,complaint,negative,high,0.755,social_media,en,12,44.8,True,3.0,the homehub speaker I receive be completely different from what be advertise,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1567,The Sunset Orange TabletX 12 looks even better in person. Highly recommend.,feedback_positive,positive,low,0.775,live_chat,de,12,45.4,True,5.0,the sunset orange tabletx 12 look even well in person highly recommend,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.6901}",0.6901,Positive
MSG-1568,What payment methods do you accept for DroneFlyer Mini?,inquiry,neutral,medium,0.98,phone,en,9,17.9,True,3.0,what payment method do you accept for droneflyer mini,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",0.3818,Positive
MSG-1569,The VR Headset Plus app crashes every time I open MusicStream.,technical_issue,negative,high,0.955,social_media,en,11,16.3,True,1.0,the vr headset plus app crash every time I open musicstream,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1570,Can you escalate my TabletX 12 complaint to a manager?,request,neutral,high,0.814,email,de,10,41.2,True,4.0,can you escalate my tabletx 12 complaint to a manager,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative
MSG-1571,The Portable Monitor app crashes every time I open CloudSync.,technical_issue,negative,high,0.881,in_app,de,10,61.2,False,,the portable monitor app crash every time I open cloudsync,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1572,Can't connect my CloudCam 360 to WiFi after the latest firmware update.,technical_issue,negative,high,0.734,in_app,en,12,52.3,True,2.0,can not connect my cloudcam 360 to wifi after the late firmware update,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1573,The E-Reader Glow overheats when running PhotoCloud for more than 29 minutes.,technical_issue,negative,high,0.861,social_media,fr,12,51.8,True,2.0,the ereader glow overheat when run photocloud for more than 29 minute,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1574,I've contacted support 41 times about my TabletX 12 issue with no resolution.,complaint,negative,high,0.736,live_chat,pt,13,53.6,False,,I ve contact support 41 time about my tabletx 12 issue with no resolution,"{'neg': 0.138, 'neu': 0.692, 'pos': 0.17, 'compound': 0.128}",0.128,Positive
MSG-1575,The quality of VR Headset Plus has gone downhill. Very disappointed.,complaint,negative,high,0.829,in_app,en,11,44.4,True,3.0,the quality of vr headset plus have go downhill very disappointed,"{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.5256}",-0.5256,Negative
MSG-1576,MusicStream integration with FitBand Ultra stopped working yesterday.,technical_issue,negative,critical,0.767,in_app,en,8,26.5,True,3.0,musicstream integration with fitband ultra stop work yesterday,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative
MSG-1577,Absolutely love my new TabletX 12! Best purchase I've made in 11 months.,feedback_positive,positive,low,0.95,live_chat,de,13,61.8,True,5.0,absolutely love my new tabletx 12 good purchase I ve make in 11 month,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8746}",0.8746,Positive
MSG-1578,Been a loyal customer for 1 years. CloudCam 360 quality never disappoints.,feedback_positive,positive,low,0.943,social_media,de,12,2.6,True,5.0,be a loyal customer for 1 year cloudcam 360 quality never disappoint,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.6467}",0.6467,Positive
MSG-1579,Bluetooth pairing fails between SmartWatch Pro and my other devices.,technical_issue,negative,high,0.814,email,en,10,52.0,False,,bluetooth pair fail between smartwatch pro and my other devices,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
MSG-1580,Absolutely love my new AirBuds Max! Best purchase I've made in 13 months.,feedback_positive,positive,low,0.967,phone,en,13,0.6,True,5.0,absolutely love my new airbuds max good purchase I ve make in 13 month,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.8746}",0.8746,Positive
MSG-1581,What's the warranty period for the TabletX 12?,inquiry,neutral,medium,0.897,email,ar,8,31.7,True,4.0,what s the warranty period for the tabletx 12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1582,I'd like to cancel my DataVault subscription effective immediately.,request,neutral,high,0.963,phone,es,9,11.6,True,5.0,I d like to cancel my datavault subscription effective immediately,"{'neg': 0.147, 'neu': 0.441, 'pos': 0.412, 'compound': 0.5574}",0.5574,Positive
MSG-1583,Your PhotoCloud team was incredibly helpful with my TabletX 12 setup.,feedback_positive,positive,low,0.755,in_app,fr,11,69.0,True,4.0,your photocloud team be incredibly helpful with my tabletx 12 setup,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.4754}",0.4754,Positive
MSG-1584,How long does shipping take for the PowerBank Titan to Tokyo?,inquiry,neutral,low,0.984,social_media,fr,11,53.1,False,,how long do shipping take for the powerbank titan to tokyo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
MSG-1585,Please send me a replacement CloudCam 360 in Arctic White.,request,neutral,medium,0.787,in_app,en,10,55.2,True,4.0,please send I a replacement cloudcam 360 in arctic white,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",0.3182,Positive
MSG-1586,Can you escalate my LaptopAir M3 complaint to a manager?,request,neutral,medium,0.753,live_chat,en,10,29.0,True,4.0,can you escalate my laptopair m3 complaint to a manager,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative
MSG-1587,Can I upgrade my GamePass Pro plan to include SmartWatch Pro?,inquiry,neutral,medium,0.909,in_app,en,11,70.6,True,4.0,can I upgrade my gamepass pro plan to include smartwatch pro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
